L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
2QRP,3SYM,25,22,11,0,,,False
2QRP,3SYR,25,20,11,0,,,False
2QRP,4EKY,25,24,11,0,,,False
2QRP,4EL0,25,24,11,0,,,False
2QRP,4EL5,25,21,11,0,,,False
2QRQ,3EBP,22,28,6,0,,,False
2QRQ,3G2H,22,22,11,0,,,False
2QRQ,3G2I,22,18,11,0,,,False
2QRQ,3G2J,22,16,11,0,,,False
2QRQ,3G2K,22,26,11,0,,,False
2QRQ,3G2L,22,26,11,0,,,False
2QRQ,3G2N,22,20,11,0,,,False
2QRQ,3L79,22,19,10,0,,,False
2QRQ,3L7A,22,27,10,0,,,False
2QRQ,3L7B,22,19,10,0,,,False
2QRQ,3L7C,22,20,10,0,,,False
2QRQ,3L7D,22,26,9,0,,,False
2QRQ,3SYM,22,22,11,0,,,False
2QRQ,3SYR,22,20,11,0,,,False
2QRQ,4EKY,22,24,11,0,,,False
2QRQ,4EL0,22,24,11,0,,,False
2QRQ,4EL5,22,21,11,0,,,False
3EBP,3G2H,28,22,6,0,,,False
3EBP,3G2I,28,18,6,0,,,False
3EBP,3G2J,28,16,8,0,,,False
3EBP,3G2K,28,26,6,0,,,False
3EBP,3G2L,28,26,6,0,,,False
3EBP,3G2N,28,20,8,0,,,False
3EBP,3L79,28,19,7,0,,,False
3EBP,3L7A,28,27,7,0,,,False
3EBP,3L7B,28,19,7,0,,,False
3EBP,3L7C,28,20,7,0,,,False
3EBP,3L7D,28,26,7,0,,,False
3EBP,3SYM,28,22,7,0,,,False
3EBP,3SYR,28,20,7,0,,,False
3EBP,4EKY,28,24,7,0,,,False
3EBP,4EL0,28,24,7,0,,,False
3EBP,4EL5,28,21,7,0,,,False
3G2H,3G2I,22,18,16,0,,,False
3G2H,3G2J,22,16,11,0,,,False
3G2H,3G2K,22,26,22,0,,,False
3G2H,3G2L,22,26,22,0,,,False
3G2H,3G2N,22,20,11,0,,,False
3G2H,3L79,22,19,10,0,,,False
3G2H,3L7A,22,27,10,0,,,False
3G2H,3L7B,22,19,10,0,,,False
3G2H,3L7C,22,20,10,0,,,False
3G2H,3L7D,22,26,9,0,,,False
3G2H,3SYM,22,22,11,0,,,False
3G2H,3SYR,22,20,11,0,,,False
3G2H,4EKY,22,24,11,0,,,False
3G2H,4EL0,22,24,11,0,,,False
3G2H,4EL5,22,21,11,0,,,False
3G2I,3G2J,18,16,11,0,,,False
3G2I,3G2K,18,26,16,0,,,False
3G2I,3G2L,18,26,16,0,,,False
3G2I,3G2N,18,20,11,0,,,False
3G2I,3L79,18,19,10,0,,,False
3G2I,3L7A,18,27,10,0,,,False
3G2I,3L7B,18,19,10,0,,,False
3G2I,3L7C,18,20,10,0,,,False
3G2I,3L7D,18,26,9,0,,,False
3G2I,3SYM,18,22,11,0,,,False
3G2I,3SYR,18,20,11,0,,,False
3G2I,4EKY,18,24,11,0,,,False
3G2I,4EL0,18,24,11,0,,,False
3G2I,4EL5,18,21,11,0,,,False
3G2J,3G2K,16,26,11,0,,,False
3G2J,3G2L,16,26,11,0,,,False
3G2J,3G2N,16,20,14,0,,,False
3G2J,3L79,16,19,11,0,,,False
3G2J,3L7A,16,27,11,0,,,False
3G2J,3L7B,16,19,11,0,,,False
3G2J,3L7C,16,20,11,0,,,False
3G2J,3L7D,16,26,10,0,,,False
3G2J,3SYM,16,22,12,0,,,False
3G2J,3SYR,16,20,12,0,,,False
3G2J,4EKY,16,24,12,0,,,False
3G2J,4EL0,16,24,12,0,,,False
3G2J,4EL5,16,21,12,0,,,False
3G2K,3G2L,26,26,26,0,,,False
3G2K,3G2N,26,20,11,0,,,False
3G2K,3L79,26,19,10,0,,,False
3G2K,3L7A,26,27,10,0,,,False
3G2K,3L7B,26,19,10,0,,,False
3G2K,3L7C,26,20,10,0,,,False
3G2K,3L7D,26,26,9,0,,,False
3G2K,3SYM,26,22,11,0,,,False
3G2K,3SYR,26,20,11,0,,,False
3G2K,4EKY,26,24,11,0,,,False
3G2K,4EL0,26,24,11,0,,,False
3G2K,4EL5,26,21,11,0,,,False
3G2L,3G2N,26,20,11,0,,,False
3G2L,3L79,26,19,10,0,,,False
3G2L,3L7A,26,27,10,0,,,False
3G2L,3L7B,26,19,10,0,,,False
3G2L,3L7C,26,20,10,0,,,False
3G2L,3L7D,26,26,9,0,,,False
3G2L,3SYM,26,22,11,0,,,False
3G2L,3SYR,26,20,11,0,,,False
3G2L,4EKY,26,24,11,0,,,False
3G2L,4EL0,26,24,11,0,,,False
3G2L,4EL5,26,21,11,0,,,False
3G2N,3L79,20,19,11,0,,,False
3G2N,3L7A,20,27,12,0,,,False
3G2N,3L7B,20,19,11,0,,,False
3G2N,3L7C,20,20,11,0,,,False
3G2N,3L7D,20,26,12,0,,,False
3G2N,3SYM,20,22,12,0,,,False
3G2N,3SYR,20,20,12,0,,,False
3G2N,4EKY,20,24,12,0,,,False
3G2N,4EL0,20,24,12,0,,,False
3G2N,4EL5,20,21,12,0,,,False
3L79,3L7A,19,27,18,0,,,False
3L79,3L7B,19,19,18,0,,,False
3L79,3L7C,19,20,19,0,,,False
3L79,3L7D,19,26,17,0,,,False
3L79,3SYM,19,22,18,0,,,False
3L79,3SYR,19,20,18,0,,,False
3L79,4EKY,19,24,18,0,,,False
3L79,4EL0,19,24,15,0,,,False
3L79,4EL5,19,21,18,0,,,False
3L7A,3L7B,27,19,19,0,,,False
3L7A,3L7C,27,20,18,0,,,False
3L7A,3L7D,27,26,26,0,,,False
3L7A,3SYM,27,22,17,0,,,False
