L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3IO7,3IOK,29,26,17,0,,,False
3IO7,3JY9,29,26,8,0,,,False
3IO7,3KCK,29,25,8,0,,,False
3IO7,3KRR,29,36,12,0,,,False
3IO7,3LPB,29,33,0,0,,,False
3IO7,3Q32,29,35,9,0,,,False
3IO7,3RVG,29,29,9,0,,,False
3IO7,3TJC,29,26,9,0,,,False
3IO7,3TJD,29,28,9,0,,,False
3IO7,3UGC,29,41,7,0,,,False
3IO7,3ZMM,29,30,11,0,,,False
3IO7,4AQC,29,32,8,0,,,False
3IO7,4BBE,29,29,7,0,,,False
3IO7,4BBF,29,33,7,0,,,False
3IO7,4C61,29,27,7,0,,,False
3IO7,4C62,29,29,10,0,,,False
3IO7,4D0W,29,23,8,0,,,False
3IOK,3JY9,26,26,8,0,,,False
3IOK,3KCK,26,25,8,0,,,False
3IOK,3KRR,26,36,12,0,,,False
3IOK,3LPB,26,33,6,0,,,False
3IOK,3Q32,26,35,8,0,,,False
3IOK,3RVG,26,29,6,0,,,False
3IOK,3TJC,26,26,6,0,,,False
3IOK,3TJD,26,28,6,0,,,False
3IOK,3UGC,26,41,10,0,,,False
3IOK,3ZMM,26,30,7,0,,,False
3IOK,4AQC,26,32,8,0,,,False
3IOK,4BBE,26,29,7,0,,,False
3IOK,4BBF,26,33,7,0,,,False
3IOK,4C61,26,27,7,0,,,False
3IOK,4C62,26,29,9,0,,,False
3IOK,4D0W,26,23,8,0,,,False
3JY9,3KCK,26,25,24,0,,,False
3JY9,3KRR,26,36,7,0,,,False
3JY9,3LPB,26,33,8,0,,,False
3JY9,3Q32,26,35,7,0,,,False
3JY9,3RVG,26,29,9,0,,,False
3JY9,3TJC,26,26,11,0,,,False
3JY9,3TJD,26,28,11,0,,,False
3JY9,3UGC,26,41,8,0,,,False
3JY9,3ZMM,26,30,6,0,,,False
3JY9,4AQC,26,32,10,0,,,False
3JY9,4BBE,26,29,10,0,,,False
3JY9,4BBF,26,33,10,0,,,False
3JY9,4C61,26,27,6,0,,,False
3JY9,4C62,26,29,6,0,,,False
3JY9,4D0W,26,23,11,0,,,False
3KCK,3KRR,25,36,7,0,,,False
3KCK,3LPB,25,33,8,0,,,False
3KCK,3Q32,25,35,8,0,,,False
