L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3J5Q,5IRX,46,46,46,0,,,False
3J5Q,5IS0,46,25,8,0,,,False
5IRX,5IS0,46,25,8,0,,,False
