L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3B5R,5V8Q,28,21,12,0,,,False
3B65,3B66,25,29,21,0,,,False
3B65,3B67,25,32,20,0,,,False
3B65,3B68,25,31,20,0,,,False
3B65,3RLJ,25,28,24,0,,,False
3B65,3V49,25,28,8,0,,,False
3B65,3V4A,25,24,7,0,,,False
3B65,4QL8,25,21,9,0,,,False
3B65,5CJ6,25,18,10,0,,,False
3B65,5T8E,25,17,9,0,,,False
3B65,5T8J,25,18,9,0,,,False
3B65,5V8Q,25,21,8,0,,,False
3B66,3B67,29,32,23,0,,,False
3B66,3B68,29,31,24,0,,,False
3B66,3RLJ,29,28,25,0,,,False
3B66,3V49,29,28,12,0,,,False
3B66,3V4A,29,24,7,0,,,False
3B66,4QL8,29,21,8,0,,,False
3B66,5CJ6,29,18,9,0,,,False
3B66,5T8E,29,17,8,0,,,False
3B66,5T8J,29,18,8,0,,,False
3B66,5V8Q,29,21,12,0,,,False
3B67,3B68,32,31,27,0,,,False
3B67,3RLJ,32,28,24,0,,,False
3B67,3V49,32,28,10,0,,,False
3B67,3V4A,32,24,8,0,,,False
3B67,4QL8,32,21,7,0,,,False
3B67,5CJ6,32,18,8,0,,,False
3B67,5T8E,32,17,7,0,,,False
3B67,5T8J,32,18,7,0,,,False
3B67,5V8Q,32,21,10,0,,,False
3B68,3RLJ,31,28,24,0,,,False
3B68,3V49,31,28,10,0,,,False
3B68,3V4A,31,24,7,0,,,False
3B68,4QL8,31,21,7,0,,,False
3B68,5CJ6,31,18,8,0,,,False
3B68,5T8E,31,17,7,0,,,False
3B68,5T8J,31,18,7,0,,,False
3B68,5V8Q,31,21,10,0,,,False
3RLJ,3V49,28,28,12,0,,,False
3RLJ,3V4A,28,24,7,0,,,False
3RLJ,4QL8,28,21,8,0,,,False
3RLJ,5CJ6,28,18,9,0,,,False
3RLJ,5T8E,28,17,8,0,,,False
3RLJ,5T8J,28,18,8,0,,,False
3RLJ,5V8Q,28,21,12,0,,,False
3V49,3V4A,28,24,21,0,,,False
3V49,4QL8,28,21,9,0,,,False
3V49,5CJ6,28,18,8,0,,,False
3V49,5T8E,28,17,12,0,,,False
3V49,5T8J,28,18,13,0,,,False
3V49,5V8Q,28,21,17,0,,,False
3V4A,4QL8,24,21,9,0,,,False
3V4A,5CJ6,24,18,7,0,,,False
3V4A,5T8E,24,17,11,0,,,False
3V4A,5T8J,24,18,12,0,,,False
3V4A,5V8Q,24,21,11,0,,,False
4QL8,5CJ6,21,18,10,0,,,False
4QL8,5T8E,21,17,10,0,,,False
4QL8,5T8J,21,18,10,0,,,False
4QL8,5V8Q,21,21,8,0,,,False
5CJ6,5T8E,18,17,10,0,,,False
5CJ6,5T8J,18,18,10,0,,,False
5CJ6,5V8Q,18,21,8,0,,,False
5T8E,5T8J,17,18,17,0,,,False
5T8E,5V8Q,17,21,15,0,,,False
5T8J,5V8Q,18,21,15,0,,,False
