L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
4LLP,4LM0,9,12,7,0,,,False
4LLP,4LM1,9,13,7,0,,,False
4LLP,4LM2,9,12,7,0,,,False
4LLP,4LM3,9,13,7,0,,,False
4LLP,4LM4,9,11,7,0,,,False
4LLP,4MRW,9,12,7,0,,,False
4LLP,4MRZ,9,11,0,0,,,False
4LLP,4MSA,9,12,7,0,,,False
4LLP,4MSC,9,22,7,0,,,False
4LLP,4MSN,9,13,7,0,,,False
4LLP,4ZO5,9,36,8,0,,,False
4LLP,5C1W,9,12,0,0,,,False
4LLP,5C28,9,12,0,0,,,False
4LLP,5C2A,9,20,0,0,,,False
4LLP,5C2H,9,31,7,0,,,False
4LLX,4LM0,9,12,0,0,,,False
4LLX,4LM1,9,13,0,0,,,False
4LLX,4LM2,9,12,0,0,,,False
4LLX,4LM3,9,13,0,0,,,False
4LLX,4LM4,9,11,0,0,,,False
4LLX,4MRW,9,12,0,0,,,False
4LLX,4MRZ,9,11,7,0,,,False
4LLX,4MSA,9,12,0,0,,,False
4LLX,4MSC,9,22,0,0,,,False
4LLX,4MSN,9,13,0,0,,,False
4LLX,4ZO5,9,36,0,0,,,False
4LLX,5C1W,9,12,6,0,,,False
4LLX,5C28,9,12,7,0,,,False
4LLX,5C2A,9,20,7,0,,,False
4LLX,5C2H,9,31,7,0,,,False
4LM0,4LM1,12,13,9,0,,,False
4LM0,4LM2,12,12,6,0,,,False
4LM0,4LM3,12,13,6,0,,,False
4LM0,4LM4,12,11,7,0,,,False
4LM0,4MRW,12,12,7,0,,,False
4LM0,4MRZ,12,11,0,0,,,False
4LM0,4MSA,12,12,10,0,,,False
4LM0,4MSC,12,22,7,0,,,False
4LM0,4MSN,12,13,9,0,,,False
4LM0,4ZO5,12,36,8,0,,,False
4LM0,5C1W,12,12,0,0,,,False
4LM0,5C28,12,12,0,0,,,False
4LM0,5C2A,12,20,0,0,,,False
4LM0,5C2H,12,31,7,0,,,False
4LM1,4LM2,13,12,6,0,,,False
4LM1,4LM3,13,13,6,0,,,False
4LM1,4LM4,13,11,9,0,,,False
4LM1,4MRW,13,12,10,0,,,False
4LM1,4MRZ,13,11,0,0,,,False
4LM1,4MSA,13,12,9,0,,,False
4LM1,4MSC,13,22,10,0,,,False
4LM1,4MSN,13,13,10,0,,,False
4LM1,4ZO5,13,36,9,0,,,False
4LM1,5C1W,13,12,0,0,,,False
4LM1,5C28,13,12,0,0,,,False
4LM1,5C2A,13,20,0,0,,,False
4LM1,5C2H,13,31,10,0,,,False
4LM2,4LM3,12,13,11,0,,,False
4LM2,4LM4,12,11,6,0,,,False
4LM2,4MRW,12,12,6,0,,,False
4LM2,4MRZ,12,11,0,0,,,False
4LM2,4MSA,12,12,6,0,,,False
4LM2,4MSC,12,22,7,0,,,False
4LM2,4MSN,12,13,6,0,,,False
4LM2,4ZO5,12,36,7,0,,,False
4LM2,5C1W,12,12,0,0,,,False
4LM2,5C28,12,12,0,0,,,False
4LM2,5C2A,12,20,0,0,,,False
4LM2,5C2H,12,31,6,0,,,False
4LM3,4LM4,13,11,6,0,,,False
4LM3,4MRW,13,12,6,0,,,False
4LM3,4MRZ,13,11,0,0,,,False
4LM3,4MSA,13,12,6,0,,,False
4LM3,4MSC,13,22,7,0,,,False
4LM3,4MSN,13,13,6,0,,,False
4LM3,4ZO5,13,36,7,0,,,False
4LM3,5C1W,13,12,0,0,,,False
4LM3,5C28,13,12,0,0,,,False
4LM3,5C2A,13,20,0,0,,,False
4LM3,5C2H,13,31,6,0,,,False
4LM4,4MRW,11,12,10,0,,,False
4LM4,4MRZ,11,11,0,0,,,False
4LM4,4MSA,11,12,7,0,,,False
4LM4,4MSC,11,22,9,0,,,False
4LM4,4MSN,11,13,9,0,,,False
4LM4,4ZO5,11,36,11,0,,,False
4LM4,5C1W,11,12,0,0,,,False
4LM4,5C28,11,12,0,0,,,False
4LM4,5C2A,11,20,0,0,,,False
4LM4,5C2H,11,31,9,0,,,False
4MRW,4MRZ,12,11,0,0,,,False
4MRW,4MSA,12,12,7,0,,,False
4MRW,4MSC,12,22,10,0,,,False
4MRW,4MSN,12,13,10,0,,,False
4MRW,4ZO5,12,36,10,0,,,False
4MRW,5C1W,12,12,0,0,,,False
4MRW,5C28,12,12,0,0,,,False
4MRW,5C2A,12,20,0,0,,,False
4MRW,5C2H,12,31,10,0,,,False
4MRZ,4MSA,11,12,0,0,,,False
4MRZ,4MSC,11,22,0,0,,,False
4MRZ,4MSN,11,13,0,0,,,False
4MRZ,4ZO5,11,36,0,0,,,False
4MRZ,5C1W,11,12,6,0,,,False
4MRZ,5C28,11,12,6,0,,,False
4MRZ,5C2A,11,20,6,0,,,False
4MRZ,5C2H,11,31,6,0,,,False
4MSA,4MSC,12,22,7,0,,,False
4MSA,4MSN,12,13,9,0,,,False
4MSA,4ZO5,12,36,7,0,,,False
4MSA,5C1W,12,12,0,0,,,False
4MSA,5C28,12,12,0,0,,,False
4MSA,5C2A,12,20,0,0,,,False
4MSA,5C2H,12,31,7,0,,,False
4MSC,4MSN,22,13,10,0,,,False
4MSC,4ZO5,22,36,10,0,,,False
4MSC,5C1W,22,12,0,0,,,False
4MSC,5C28,22,12,0,0,,,False
4MSC,5C2A,22,20,0,0,,,False
4MSC,5C2H,22,31,11,0,,,False
4MSN,4ZO5,13,36,9,0,,,False
4MSN,5C1W,13,12,0,0,,,False
4MSN,5C28,13,12,0,0,,,False
4MSN,5C2A,13,20,0,0,,,False
4MSN,5C2H,13,31,10,0,,,False
4ZO5,5C1W,36,12,0,0,,,False
4ZO5,5C28,36,12,0,0,,,False
4ZO5,5C2A,36,20,0,0,,,False
4ZO5,5C2H,36,31,11,0,,,False
5C1W,5C28,12,12,11,0,,,False
5C1W,5C2A,12,20,11,0,,,False
5C1W,5C2H,12,31,8,0,,,False
5C28,5C2A,12,20,12,0,,,False
5C28,5C2H,12,31,9,0,,,False
5C2A,5C2H,20,31,17,0,,,False
