L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
2HAR,3CS4,35,32,24,0,,,False
2HAR,3CS6,35,32,24,0,,,False
2HAR,3KPZ,35,33,28,0,,,False
2HAR,3OGT,35,32,23,0,,,False
2HAR,3P8X,35,30,21,0,,,False
2HAS,2HB7,34,34,30,0,,,False
2HAS,2HB8,34,31,30,0,,,False
2HAS,3A2I,34,31,24,0,,,False
2HAS,3A3Z,34,33,24,0,,,False
2HAS,3A40,34,33,24,0,,,False
2HAS,3A78,34,30,30,0,,,False
2HAS,3AUQ,34,30,29,0,,,False
2HAS,3AX8,34,32,30,0,,,False
2HAS,3AZ1,34,32,0,0,,,False
2HAS,3AZ2,34,35,6,0,,,False
2HAS,3AZ3,34,36,6,0,,,False
2HAS,3B0T,34,30,23,0,,,False
2HAS,3CS4,34,32,24,0,,,False
2HAS,3CS6,34,32,24,0,,,False
2HAS,3KPZ,34,33,28,0,,,False
2HAS,3OGT,34,32,23,0,,,False
2HAS,3P8X,34,30,21,0,,,False
2HB7,2HB8,34,31,31,0,,,False
2HB7,3A2I,34,31,24,0,,,False
2HB7,3A3Z,34,33,25,0,,,False
2HB7,3A40,34,33,25,0,,,False
2HB7,3A78,34,30,30,0,,,False
2HB7,3AUQ,34,30,30,0,,,False
2HB7,3AX8,34,32,30,0,,,False
2HB7,3AZ1,34,32,0,0,,,False
2HB7,3AZ2,34,35,6,0,,,False
2HB7,3AZ3,34,36,6,0,,,False
2HB7,3B0T,34,30,23,0,,,False
2HB7,3CS4,34,32,24,0,,,False
2HB7,3CS6,34,32,24,0,,,False
2HB7,3KPZ,34,33,28,0,,,False
2HB7,3OGT,34,32,23,0,,,False
2HB7,3P8X,34,30,21,0,,,False
2HB8,3A2I,31,31,24,0,,,False
2HB8,3A3Z,31,33,25,0,,,False
2HB8,3A40,31,33,25,0,,,False
2HB8,3A78,31,30,30,0,,,False
2HB8,3AUQ,31,30,30,0,,,False
2HB8,3AX8,31,32,30,0,,,False
2HB8,3AZ1,31,32,0,0,,,False
2HB8,3AZ2,31,35,6,0,,,False
2HB8,3AZ3,31,36,6,0,,,False
2HB8,3B0T,31,30,23,0,,,False
2HB8,3CS4,31,32,24,0,,,False
2HB8,3CS6,31,32,24,0,,,False
2HB8,3KPZ,31,33,28,0,,,False
2HB8,3OGT,31,32,23,0,,,False
2HB8,3P8X,31,30,21,0,,,False
3A2I,3A3Z,31,33,22,0,,,False
3A2I,3A40,31,33,22,0,,,False
3A2I,3A78,31,30,24,0,,,False
3A2I,3AUQ,31,30,23,0,,,False
3A2I,3AX8,31,32,24,0,,,False
3A2I,3AZ1,31,32,0,0,,,False
3A2I,3AZ2,31,35,0,0,,,False
3A2I,3AZ3,31,36,0,0,,,False
3A2I,3B0T,31,30,23,0,,,False
3A2I,3CS4,31,32,23,0,,,False
3A2I,3CS6,31,32,23,0,,,False
3A2I,3KPZ,31,33,24,0,,,False
3A2I,3OGT,31,32,23,0,,,False
3A2I,3P8X,31,30,21,0,,,False
3A3Z,3A40,33,33,33,0,,,False
3A3Z,3A78,33,30,24,0,,,False
3A3Z,3AUQ,33,30,24,0,,,False
3A3Z,3AX8,33,32,24,0,,,False
3A3Z,3AZ1,33,32,0,0,,,False
3A3Z,3AZ2,33,35,0,0,,,False
3A3Z,3AZ3,33,36,0,0,,,False
3A3Z,3B0T,33,30,23,0,,,False
3A3Z,3CS4,33,32,32,0,,,False
3A3Z,3CS6,33,32,32,0,,,False
3A3Z,3KPZ,33,33,24,0,,,False
3A3Z,3OGT,33,32,23,0,,,False
3A3Z,3P8X,33,30,21,0,,,False
3A40,3A78,33,30,24,0,,,False
3A40,3AUQ,33,30,24,0,,,False
3A40,3AX8,33,32,24,0,,,False
3A40,3AZ1,33,32,0,0,,,False
3A40,3AZ2,33,35,0,0,,,False
3A40,3AZ3,33,36,0,0,,,False
3A40,3B0T,33,30,23,0,,,False
3A40,3CS4,33,32,32,0,,,False
3A40,3CS6,33,32,32,0,,,False
3A40,3KPZ,33,33,24,0,,,False
3A40,3OGT,33,32,23,0,,,False
3A40,3P8X,33,30,21,0,,,False
3A78,3AUQ,30,30,29,0,,,False
3A78,3AX8,30,32,30,0,,,False
3A78,3AZ1,30,32,0,0,,,False
3A78,3AZ2,30,35,6,0,,,False
3A78,3AZ3,30,36,6,0,,,False
3A78,3B0T,30,30,23,0,,,False
3A78,3CS4,30,32,24,0,,,False
3A78,3CS6,30,32,24,0,,,False
3A78,3KPZ,30,33,28,0,,,False
3A78,3OGT,30,32,23,0,,,False
3A78,3P8X,30,30,21,0,,,False
3AUQ,3AX8,30,32,29,0,,,False
3AUQ,3AZ1,30,32,0,0,,,False
3AUQ,3AZ2,30,35,6,0,,,False
3AUQ,3AZ3,30,36,6,0,,,False
3AUQ,3B0T,30,30,22,0,,,False
3AUQ,3CS4,30,32,23,0,,,False
3AUQ,3CS6,30,32,23,0,,,False
3AUQ,3KPZ,30,33,27,0,,,False
3AUQ,3OGT,30,32,22,0,,,False
3AUQ,3P8X,30,30,20,0,,,False
3AX8,3AZ1,32,32,0,0,,,False
3AX8,3AZ2,32,35,6,0,,,False
3AX8,3AZ3,32,36,6,0,,,False
3AX8,3B0T,32,30,23,0,,,False
3AX8,3CS4,32,32,24,0,,,False
3AX8,3CS6,32,32,24,0,,,False
3AX8,3KPZ,32,33,28,0,,,False
3AX8,3OGT,32,32,23,0,,,False
3AX8,3P8X,32,30,21,0,,,False
3AZ1,3AZ2,32,35,28,0,,,False
3AZ1,3AZ3,32,36,24,0,,,False
3AZ1,3B0T,32,30,6,0,,,False
3AZ1,3CS4,32,32,0,0,,,False
3AZ1,3CS6,32,32,0,0,,,False
3AZ1,3KPZ,32,33,0,0,,,False
3AZ1,3OGT,32,32,0,0,,,False
3AZ1,3P8X,32,30,0,0,,,False
3AZ2,3AZ3,35,36,26,0,,,False
3AZ2,3B0T,35,30,6,0,,,False
3AZ2,3CS4,35,32,0,0,,,False
3AZ2,3CS6,35,32,0,0,,,False
3AZ2,3KPZ,35,33,6,0,,,False
3AZ2,3OGT,35,32,0,0,,,False
3AZ2,3P8X,35,30,6,0,,,False
3AZ3,3B0T,36,30,0,0,,,False
3AZ3,3CS4,36,32,0,0,,,False
3AZ3,3CS6,36,32,0,0,,,False
3AZ3,3KPZ,36,33,6,0,,,False
3AZ3,3OGT,36,32,0,0,,,False
3AZ3,3P8X,36,30,6,0,,,False
3B0T,3CS4,30,32,23,0,,,False
3B0T,3CS6,30,32,23,0,,,False
3B0T,3KPZ,30,33,23,0,,,False
3B0T,3OGT,30,32,23,0,,,False
3B0T,3P8X,30,30,21,0,,,False
3CS4,3CS6,32,32,32,0,,,False
3CS4,3KPZ,32,33,24,0,,,False
3CS4,3OGT,32,32,23,0,,,False
3CS4,3P8X,32,30,21,0,,,False
3CS6,3KPZ,32,33,24,0,,,False
3CS6,3OGT,32,32,23,0,,,False
3CS6,3P8X,32,30,21,0,,,False
3KPZ,3OGT,33,32,23,0,,,False
3KPZ,3P8X,33,30,21,0,,,False
3OGT,3P8X,32,30,21,0,,,False
