L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3PPJ,4EHG,25,29,0,0,,,False
3PPJ,4FC0,25,40,0,0,,,False
3PPJ,4G9C,25,36,8,0,,,False
3PPJ,4G9R,25,34,0,0,,,False
3PPK,3PRF,30,24,17,0,,,False
3PPK,3PRI,30,29,16,0,,,False
3PPK,3PSB,30,26,17,0,,,False
3PPK,3PSD,30,29,6,0,,,False
3PPK,3Q4C,30,34,11,0,,,False
3PPK,3Q96,30,39,7,0,,,False
3PPK,3SKC,30,32,7,0,,,False
3PPK,3TV4,30,26,7,0,,,False
3PPK,3TV6,30,29,7,0,,,False
3PPK,4DBN,30,38,7,0,,,False
3PPK,4E26,30,25,12,0,,,False
3PPK,4E4X,30,32,8,0,,,False
3PPK,4EHE,30,28,7,0,,,False
3PPK,4EHG,30,29,9,0,,,False
3PPK,4FC0,30,40,7,0,,,False
3PPK,4G9C,30,36,7,0,,,False
3PPK,4G9R,30,34,7,0,,,False
3PRF,3PRI,24,29,22,0,,,False
3PRF,3PSB,24,26,15,0,,,False
3PRF,3PSD,24,29,6,0,,,False
3PRF,3Q4C,24,34,7,0,,,False
3PRF,3Q96,24,39,7,0,,,False
3PRF,3SKC,24,32,8,0,,,False
3PRF,3TV4,24,26,8,0,,,False
3PRF,3TV6,24,29,8,0,,,False
3PRF,4DBN,24,38,8,0,,,False
3PRF,4E26,24,25,7,0,,,False
3PRF,4E4X,24,32,8,0,,,False
3PRF,4EHE,24,28,8,0,,,False
3PRF,4EHG,24,29,8,0,,,False
3PRF,4FC0,24,40,8,0,,,False
3PRF,4G9C,24,36,8,0,,,False
3PRF,4G9R,24,34,7,0,,,False
3PRI,3PSB,29,26,15,0,,,False
3PRI,3PSD,29,29,0,0,,,False
3PRI,3Q4C,29,34,0,0,,,False
3PRI,3Q96,29,39,7,0,,,False
3PRI,3SKC,29,32,7,0,,,False
3PRI,3TV4,29,26,7,0,,,False
3PRI,3TV6,29,29,7,0,,,False
3PRI,4DBN,29,38,8,0,,,False
3PRI,4E26,29,25,7,0,,,False
3PRI,4E4X,29,32,7,0,,,False
3PRI,4EHE,29,28,9,0,,,False
