L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
1GI7,1SQO,19,20,9,0,,,False
1GI7,1SQT,19,24,9,0,,,False
1GI7,1W0Z,19,29,9,0,,,False
1GI7,1W11,19,32,9,0,,,False
1GI7,1W13,19,33,8,0,,,False
1GI7,2VNT,19,26,6,0,,,False
1GJ7,1GJ8,26,25,19,0,,,False
1GJ7,1GJA,26,19,9,0,,,False
1GJ7,1GJC,26,25,24,0,,,False
1GJ7,1GJD,26,22,10,0,,,False
1GJ7,1O3P,26,25,18,0,,,False
1GJ7,1O5A,26,25,25,0,,,False
1GJ7,1O5B,26,13,8,0,,,False
1GJ7,1O5C,26,28,19,0,,,False
1GJ7,1OWE,26,22,10,0,,,False
1GJ7,1OWH,26,24,10,0,,,False
1GJ7,1SQA,26,31,10,0,,,False
1GJ7,1SQO,26,20,10,0,,,False
1GJ7,1SQT,26,24,12,0,,,False
1GJ7,1W0Z,26,29,9,0,,,False
1GJ7,1W11,26,32,9,0,,,False
1GJ7,1W13,26,33,8,0,,,False
1GJ7,2VNT,26,26,6,0,,,False
1GJ8,1GJA,25,19,9,0,,,False
1GJ8,1GJC,25,25,19,0,,,False
1GJ8,1GJD,25,22,10,0,,,False
1GJ8,1O3P,25,25,20,0,,,False
1GJ8,1O5A,25,25,18,0,,,False
1GJ8,1O5B,25,13,7,0,,,False
1GJ8,1O5C,25,28,21,0,,,False
1GJ8,1OWE,25,22,9,0,,,False
1GJ8,1OWH,25,24,9,0,,,False
1GJ8,1SQA,25,31,9,0,,,False
1GJ8,1SQO,25,20,9,0,,,False
1GJ8,1SQT,25,24,9,0,,,False
1GJ8,1W0Z,25,29,9,0,,,False
1GJ8,1W11,25,32,9,0,,,False
1GJ8,1W13,25,33,8,0,,,False
1GJ8,2VNT,25,26,6,0,,,False
1GJA,1GJC,19,25,9,0,,,False
1GJA,1GJD,19,22,19,0,,,False
1GJA,1O3P,19,25,9,0,,,False
1GJA,1O5A,19,25,9,0,,,False
1GJA,1O5B,19,13,6,0,,,False
1GJA,1O5C,19,28,9,0,,,False
1GJA,1OWE,19,22,15,0,,,False
1GJA,1OWH,19,24,17,0,,,False
1GJA,1SQA,19,31,17,0,,,False
1GJA,1SQO,19,20,9,0,,,False
1GJA,1SQT,19,24,9,0,,,False
1GJA,1W0Z,19,29,9,0,,,False
1GJA,1W11,19,32,9,0,,,False
1GJA,1W13,19,33,10,0,,,False
1GJA,2VNT,19,26,6,0,,,False
1GJC,1GJD,25,22,9,0,,,False
1GJC,1O3P,25,25,19,0,,,False
1GJC,1O5A,25,25,24,0,,,False
1GJC,1O5B,25,13,7,0,,,False
1GJC,1O5C,25,28,19,0,,,False
1GJC,1OWE,25,22,10,0,,,False
1GJC,1OWH,25,24,10,0,,,False
1GJC,1SQA,25,31,10,0,,,False
1GJC,1SQO,25,20,10,0,,,False
1GJC,1SQT,25,24,12,0,,,False
1GJC,1W0Z,25,29,9,0,,,False
1GJC,1W11,25,32,9,0,,,False
1GJC,1W13,25,33,8,0,,,False
1GJC,2VNT,25,26,6,0,,,False
1GJD,1O3P,22,25,9,0,,,False
1GJD,1O5A,22,25,9,0,,,False
1GJD,1O5B,22,13,7,0,,,False
1GJD,1O5C,22,28,10,0,,,False
1GJD,1OWE,22,22,15,0,,,False
1GJD,1OWH,22,24,17,0,,,False
1GJD,1SQA,22,31,17,0,,,False
1GJD,1SQO,22,20,9,0,,,False
1GJD,1SQT,22,24,9,0,,,False
1GJD,1W0Z,22,29,9,0,,,False
1GJD,1W11,22,32,9,0,,,False
1GJD,1W13,22,33,10,0,,,False
1GJD,2VNT,22,26,6,0,,,False
1O3P,1O5A,25,25,18,0,,,False
1O3P,1O5B,25,13,7,0,,,False
1O3P,1O5C,25,28,20,0,,,False
1O3P,1OWE,25,22,9,0,,,False
1O3P,1OWH,25,24,9,0,,,False
1O3P,1SQA,25,31,9,0,,,False
1O3P,1SQO,25,20,9,0,,,False
1O3P,1SQT,25,24,9,0,,,False
1O3P,1W0Z,25,29,9,0,,,False
1O3P,1W11,25,32,9,0,,,False
1O3P,1W13,25,33,8,0,,,False
1O3P,2VNT,25,26,6,0,,,False
1O5A,1O5B,25,13,8,0,,,False
1O5A,1O5C,25,28,18,0,,,False
1O5A,1OWE,25,22,10,0,,,False
1O5A,1OWH,25,24,10,0,,,False
1O5A,1SQA,25,31,10,0,,,False
1O5A,1SQO,25,20,10,0,,,False
