L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3EQC,3ZM4,26,18,7,0,,,False
3EQC,4AN2,26,30,20,0,,,False
3EQC,4AN3,26,26,26,0,,,False
3EQF,3EQG,35,26,6,0,,,False
3EQF,3EQH,35,26,6,0,,,False
3EQF,3MBL,35,25,6,0,,,False
3EQF,3ORN,35,32,6,0,,,False
3EQF,3OS3,35,31,6,0,,,False
3EQF,3PP1,35,28,6,0,,,False
3EQF,3SLS,35,31,6,0,,,False
3EQF,3V01,35,27,6,0,,,False
3EQF,3V04,35,25,8,0,,,False
3EQF,3WIG,35,33,6,0,,,False
3EQF,3ZLS,35,13,9,0,,,False
3EQF,3ZLW,35,16,6,0,,,False
3EQF,3ZLX,35,19,6,0,,,False
3EQF,3ZLY,35,12,8,0,,,False
3EQF,3ZM4,35,18,6,0,,,False
3EQF,4AN2,35,30,6,0,,,False
3EQF,4AN3,35,26,6,0,,,False
3EQG,3EQH,26,26,7,0,,,False
3EQG,3MBL,26,25,9,0,,,False
3EQG,3ORN,26,32,24,0,,,False
3EQG,3OS3,26,31,23,0,,,False
3EQG,3PP1,26,28,9,0,,,False
3EQG,3SLS,26,31,9,0,,,False
3EQG,3V01,26,27,9,0,,,False
3EQG,3V04,26,25,22,0,,,False
3EQG,3WIG,26,33,6,0,,,False
3EQG,3ZLS,26,13,0,0,,,False
3EQG,3ZLW,26,16,7,0,,,False
3EQG,3ZLX,26,19,7,0,,,False
3EQG,3ZLY,26,12,8,0,,,False
3EQG,3ZM4,26,18,7,0,,,False
3EQG,4AN2,26,30,20,0,,,False
3EQG,4AN3,26,26,26,0,,,False
3EQH,3MBL,26,25,7,0,,,False
3EQH,3ORN,26,32,7,0,,,False
3EQH,3OS3,26,31,7,0,,,False
3EQH,3PP1,26,28,7,0,,,False
3EQH,3SLS,26,31,7,0,,,False
3EQH,3V01,26,27,7,0,,,False
3EQH,3V04,26,25,7,0,,,False
3EQH,3WIG,26,33,6,0,,,False
3EQH,3ZLS,26,13,0,0,,,False
3EQH,3ZLW,26,16,7,0,,,False
3EQH,3ZLX,26,19,6,0,,,False
3EQH,3ZLY,26,12,6,0,,,False
3EQH,3ZM4,26,18,6,0,,,False
3EQH,4AN2,26,30,7,0,,,False
3EQH,4AN3,26,26,7,0,,,False
3MBL,3ORN,25,32,9,0,,,False
3MBL,3OS3,25,31,8,0,,,False
